time;I(D7);P(D7);
0.000144857;-0.0027259;0.0117921;
0.000146857;-0.00178878;0.00771865;
0.000148857;-0.00268925;0.0116326;
0.000150857;-0.0018239;0.00787115;
0.000152857;-0.00265515;0.0114843;
0.000154857;-0.0018577;0.00801787;
0.000156857;-0.00262268;0.011343;
0.000158857;-0.00188885;0.00815314;
0.000160857;-0.00259243;0.0112113;
0.000162857;-0.00191824;0.00828074;
0.000164857;-0.00256415;0.0110883;
0.000166857;-0.00194624;0.00840235;
0.000168857;-0.00253654;0.0109682;
0.000170857;-0.00197213;0.00851482;
0.000172857;-0.00251213;0.010862;
0.000174857;-0.00199544;0.00861606;
0.000176857;-0.00248983;0.010765;
0.000178857;-0.00201685;0.00870907;
0.000180857;-0.00246924;0.0106755;
0.000182857;-0.00203665;0.00879507;
0.000184857;-0.00245013;0.0105924;
0.000186857;-0.00205506;0.00887505;
0.000188857;-0.00243248;0.0105156;
0.000190857;-0.00207197;0.0089485;
0.000192857;-0.0024162;0.0104448;
0.000194857;-0.00208759;0.0090164;
0.000196857;-0.00240116;0.0103794;
0.000198857;-0.00210242;0.00908083;
0.000200857;-0.0023866;0.0103161;
0.000202857;-0.00211601;0.00913986;
0.000204857;-0.00237382;0.0102605;
0.000206857;-0.00212814;0.00919257;
0.000208857;-0.00236224;0.0102102;
0.000210857;-0.00213919;0.00924059;
0.000212857;-0.00235165;0.0101641;
0.000214857;-0.00214934;0.00928469;
0.000216857;-0.00234189;0.0101217;
0.000218857;-0.00215869;0.00932532;
0.000220857;-0.0023329;0.0100826;
0.000222857;-0.00216731;0.00936278;
0.000224857;-0.00232461;0.0100465;
0.000226857;-0.00217525;0.00939731;
0.000228857;-0.00231697;0.0100133;
0.000230857;-0.00218257;0.0094291;
0.000232857;-0.00230995;0.00998282;
0.000234857;-0.00218928;0.00945826;
0.000236857;-0.00230348;0.00995468;
0.000238857;-0.00219548;0.00948522;
0.000240857;-0.00229752;0.00992879;
0.000242857;-0.00220118;0.00950997;
0.000244857;-0.00229206;0.00990502;
0.000246857;-0.0022064;0.00953268;
0.000248857;-0.00228708;0.00988337;
0.000250857;-0.00221125;0.00955377;
0.000252857;-0.0022823;0.0098626;
0.000254857;-0.00221574;0.00957329;
0.000256857;-0.00227806;0.00984415;
0.000258857;-0.00221977;0.00959077;
0.000260857;-0.00227423;0.00982751;
0.000262857;-0.00222341;0.0096066;
0.000264857;-0.00227098;0.00981338;
0.000266857;-0.00222635;0.00961937;
0.000268857;-0.00226797;0.00980029;
0.000270857;-0.00222936;0.00963246;
0.000272857;-0.00226501;0.00978743;
0.000274857;-0.00223223;0.00964495;
0.000276857;-0.00226224;0.00977541;
0.000278857;-0.00223488;0.00965646;
0.000280857;-0.00225972;0.00976444;
0.000282857;-0.00223728;0.00966689;
0.000284857;-0.00225744;0.00975452;
0.000286857;-0.00223944;0.0096763;
0.000288857;-0.00225538;0.00974558;
0.000290857;-0.00224172;0.00968621;
0.000292857;-0.00225297;0.00973511;
0.000294857;-0.00224375;0.00969504;
0.000296857;-0.00225162;0.00972921;
0.000298857;-0.00224469;0.00969913;
0.000300857;-0.0022505;0.00972438;
0.000302857;-0.00224587;0.00970424;
0.000304857;-0.00224929;0.00971911;
0.000306857;-0.0022471;0.00970957;
0.000308857;-0.00224809;0.0097139;
0.000310857;-0.00224827;0.00971465;
0.000312857;-0.00224697;0.00970904;
0.000314857;-0.00224933;0.0097193;
0.000316857;-0.00224597;0.00970466;
0.000318857;-0.00225029;0.00972345;
0.000320857;-0.00224507;0.00970077;
0.000322857;-0.00225113;0.00972709;
0.000324857;-0.00224429;0.00969737;
0.000326857;-0.00225186;0.00973027;
0.000328857;-0.00224361;0.00969441;
0.000330857;-0.00225249;0.00973303;
0.000332857;-0.00224302;0.00969186;
0.000334857;-0.00225304;0.00973539;
0.000336857;-0.00224252;0.00968968;
0.000338857;-0.0022535;0.0097374;
0.000340857;-0.00224209;0.00968783;
0.000342857;-0.00225389;0.0097391;
0.000344857;-0.00224174;0.00968628;
0.000346857;-0.00225421;0.00974051;
0.000348857;-0.00224144;0.009685;
0.000350857;-0.00225448;0.00974166;
0.000352857;-0.0022412;0.00968396;
0.000354857;-0.00225469;0.00974258;
0.000356857;-0.00224102;0.00968315;
0.000358857;-0.00225485;0.0097433;
0.000360857;-0.00224088;0.00968253;
0.000362857;-0.00225497;0.00974382;
0.000364857;-0.00224078;0.0096821;
0.000366857;-0.00225505;0.00974417;
0.000368857;-0.00224071;0.00968183;
0.000370857;-0.0022551;0.00974436;
0.000372857;-0.00224069;0.00968171;
0.000374857;-0.00225511;0.00974442;
0.000376857;-0.00224069;0.00968171;
0.000378857;-0.0022551;0.00974435;
0.000380857;-0.00224072;0.00968184;
0.000382857;-0.00225506;0.00974417;
0.000384857;-0.00224077;0.00968207;
0.000386857;-0.00225499;0.00974389;
0.000388857;-0.00224084;0.00968239;
0.000390857;-0.00225491;0.00974353;
0.000392857;-0.00224094;0.00968279;
0.000394857;-0.00225481;0.00974309;
0.000396857;-0.00224105;0.00968327;
0.000398857;-0.00225469;0.00974258;
0.000400857;-0.00224117;0.00968381;
0.000402857;-0.00225456;0.00974201;
0.000404857;-0.00224131;0.0096844;
0.000406857;-0.00225442;0.00974139;
0.000408857;-0.00224145;0.00968504;
0.000410857;-0.00225426;0.00974073;
0.000412857;-0.00224161;0.00968572;
0.000414857;-0.0022541;0.00974003;
0.000416857;-0.00224177;0.00968644;
0.000418857;-0.00225394;0.0097393;
0.000420857;-0.00224194;0.00968718;
0.000422857;-0.00225376;0.00973855;
0.000424857;-0.00224212;0.00968794;
0.000426857;-0.00225359;0.00973778;
0.000428857;-0.0022423;0.00968872;
0.000430857;-0.00225341;0.009737;
0.000432857;-0.00224248;0.0096895;
0.000434857;-0.00225322;0.00973621;
0.000436857;-0.00224266;0.0096903;
0.000438857;-0.00225304;0.00973541;
0.000440857;-0.00224285;0.0096911;
0.000442857;-0.00225286;0.00973461;
0.000444857;-0.00224303;0.0096919;
0.000446857;-0.00225267;0.00973381;
0.000448857;-0.00224321;0.0096927;
0.000450857;-0.00225249;0.00973301;
0.000452857;-0.0022434;0.00969349;
0.000454857;-0.00225231;0.00973222;
0.000456857;-0.00224358;0.00969428;
0.000458857;-0.00225213;0.00973144;
0.000460857;-0.00224376;0.00969505;
0.000462857;-0.00225195;0.00973068;
0.000464857;-0.00224393;0.00969581;
0.000466857;-0.00225178;0.00972992;
0.000468857;-0.0022441;0.00969656;
0.000470857;-0.00225161;0.00972918;
0.000472857;-0.00224427;0.0096973;
0.000474857;-0.00225144;0.00972845;
0.000476857;-0.00224444;0.00969802;
0.000478857;-0.00225128;0.00972774;
0.000480857;-0.0022446;0.00969872;
0.000482857;-0.00225112;0.00972705;
0.000484857;-0.00224476;0.0096994;
0.000486857;-0.00225096;0.00972638;
0.000488857;-0.00224491;0.00970006;
0.000490857;-0.00225081;0.00972572;
0.000492857;-0.00224506;0.00970071;
0.000494857;-0.00225067;0.00972509;
0.000496857;-0.0022452;0.00970133;
0.000498857;-0.00225052;0.00972447;
0.0005;-0.00224539;0.00970216;
0.0005002;-0.00224728;0.00971037;
0.0005006;-0.00224637;0.00970641;
0.0005014;-0.00224317;0.00969251;
0.000502336;-0.00224008;0.00967909;
0.000504208;-0.00223304;0.00964847;
0.000506208;-0.00222604;0.00961806;
0.000508208;-0.00221849;0.00958521;
0.000510208;-0.0022114;0.00955441;
0.000512208;-0.00220376;0.00952123;
0.000514208;-0.00219655;0.00948988;
0.000516208;-0.00218878;0.00945611;
0.000518208;-0.00218134;0.00942375;
0.000520208;-0.00217322;0.00938848;
0.000522208;-0.00216537;0.00935435;
0.000524208;-0.00215709;0.0093184;
0.000526208;-0.00214921;0.00928411;
0.000528208;-0.00214084;0.00924777;
0.000530208;-0.00213277;0.00921268;
0.000532208;-0.00212421;0.0091755;
0.000534208;-0.00211589;0.00913936;
0.000536208;-0.00210709;0.00910109;
0.000538208;-0.00209846;0.00906362;
0.000540208;-0.00208933;0.00902393;
0.000542208;-0.00208031;0.00898473;
0.000544208;-0.00207073;0.00894314;
0.000546208;-0.00206118;0.00890163;
0.000548208;-0.002051;0.00885742;
0.00055;-0.00204183;0.00881756;
0.0005502;-0.00204126;0.00881509;
0.0005506;-0.00204076;0.00881293;
0.0005514;-0.00204077;0.00881298;
0.000553;-0.00204071;0.00881271;
0.000555;-0.00204068;0.00881257;
0.000557;-0.00204064;0.0088124;
0.000559;-0.00204063;0.00881236;
0.000561;-0.00204061;0.00881227;
0.000563;-0.00204061;0.00881228;
0.000565;-0.0020406;0.00881222;
0.000567;-0.0020406;0.00881224;
0.000569;-0.0020406;0.0088122;
0.000571;-0.0020406;0.00881223;
0.000573;-0.00204059;0.0088122;
0.000575;-0.0020406;0.00881222;
0.000577;-0.00204059;0.0088122;
0.000579;-0.0020406;0.00881222;
0.000581;-0.00204059;0.0088122;
0.000583;-0.0020406;0.00881222;
0.000585;-0.00204059;0.0088122;
0.000587;-0.0020406;0.00881222;
0.000589;-0.00204059;0.0088122;
0.000591;-0.0020406;0.00881222;
0.000593;-0.00204059;0.0088122;
0.000595;-0.0020406;0.00881222;
0.000597;-0.00204059;0.0088122;
0.000599;-0.0020406;0.00881222;
0.000601;-0.00204059;0.0088122;
0.000603;-0.0020406;0.00881222;
0.000605;-0.00204059;0.0088122;
0.000607;-0.0020406;0.00881222;
0.000609;-0.00204059;0.0088122;
0.000611;-0.0020406;0.00881222;
0.000613;-0.00204059;0.0088122;
0.000615;-0.0020406;0.00881222;
0.000617;-0.00204059;0.0088122;
0.000619;-0.0020406;0.00881221;
0.000621;-0.00204059;0.0088122;
0.000623;-0.0020406;0.00881221;
0.000625;-0.00204059;0.0088122;
0.0006252;-0.00204512;0.00883185;
0.0006256;-0.00204554;0.00883371;
0.0006264;-0.00197633;0.00853305;
0.000627;-0.00115161;0.00495612;
0.00062716;-0.000914899;0.00393196;
0.00062748;-0.000641914;0.00275287;
0.00062812;-0.000449355;0.00192294;
0.0006294;-0.000311072;0.00132822;
0.0006314;-0.000196774;0.000837853;
0.0006334;-0.000130076;0.000552465;
0.0006354;-9.07729e-05;0.00038469;
0.0006374;-6.65872e-05;0.000281659;
0.0006394;-5.10511e-05;0.000215591;
0.0006414;-4.064e-05;0.000171385;
0.0006434;-3.33794e-05;0.000140596;
0.0006454;-2.81279e-05;0.000118352;
0.0006474;-2.42039e-05;0.000101747;
0.0006494;-2.11868e-05;8.89912e-05;
0.0006514;-1.88085e-05;7.89435e-05;
0.0006534;-1.68928e-05;7.08559e-05;
0.0006554;-1.53207e-05;6.42233e-05;
0.0006574;-1.40097e-05;5.86953e-05;
0.0006594;-1.29011e-05;5.4023e-05;
0.0006614;-1.19521e-05;5.00254e-05;
0.0006634;-1.1131e-05;4.65685e-05;
0.0006654;-1.04141e-05;4.35509e-05;
0.0006674;-9.78273e-06;4.08949e-05;
0.0006694;-9.22273e-06;3.85399e-05;
0.0006714;-8.72271e-06;3.64378e-05;
0.0006734;-8.27361e-06;3.45505e-05;
0.0006754;-7.86807e-06;3.28467e-05;
0.0006774;-7.50011e-06;3.13013e-05;
0.0006794;-7.16475e-06;2.98932e-05;
0.0006814;-6.85787e-06;2.86051e-05;
0.0006834;-6.57601e-06;2.74223e-05;
0.0006854;-6.31625e-06;2.63325e-05;
0.0006874;-6.0761e-06;2.53252e-05;
0.0006894;-5.85343e-06;2.43915e-05;
0.0006914;-5.64641e-06;2.35235e-05;
0.0006934;-5.45345e-06;2.27147e-05;
0.0006954;-5.27316e-06;2.19592e-05;
0.0006974;-5.10436e-06;2.1252e-05;
0.0006994;-4.94597e-06;2.05885e-05;
0.0007014;-4.79706e-06;1.99648e-05;
0.0007034;-4.65682e-06;1.93776e-05;
0.0007054;-4.52451e-06;1.88236e-05;
0.0007074;-4.39947e-06;1.83002e-05;
0.0007094;-4.28113e-06;1.7805e-05;
0.0007114;-4.16896e-06;1.73356e-05;
0.0007134;-4.06249e-06;1.68902e-05;
0.0007154;-3.96131e-06;1.64669e-05;
0.0007174;-3.86502e-06;1.60642e-05;
0.0007194;-3.77329e-06;1.56806e-05;
0.0007214;-3.68579e-06;1.53147e-05;
0.0007234;-3.60225e-06;1.49655e-05;
0.0007254;-3.52239e-06;1.46317e-05;
0.0007274;-3.44599e-06;1.43123e-05;
0.0007294;-3.37282e-06;1.40066e-05;
0.0007314;-3.30268e-06;1.37135e-05;
0.0007334;-3.23539e-06;1.34324e-05;
0.0007354;-3.17078e-06;1.31625e-05;
0.0007374;-3.10869e-06;1.29031e-05;
0.0007394;-3.04898e-06;1.26538e-05;
0.0007414;-2.99151e-06;1.24138e-05;
0.0007434;-2.93616e-06;1.21827e-05;
0.0007454;-2.88282e-06;1.196e-05;
0.0007474;-2.83137e-06;1.17452e-05;
0.0007494;-2.78173e-06;1.1538e-05;
0.0007514;-2.73379e-06;1.1338e-05;
0.0007534;-2.68747e-06;1.11447e-05;
0.0007554;-2.64269e-06;1.09578e-05;
0.0007574;-2.59937e-06;1.07771e-05;
0.0007594;-2.55745e-06;1.06022e-05;
0.0007614;-2.51686e-06;1.04329e-05;
0.0007634;-2.47753e-06;1.02688e-05;
0.0007654;-2.4394e-06;1.01099e-05;
0.0007674;-2.40243e-06;9.95569e-06;
0.0007694;-2.36657e-06;9.80613e-06;
0.0007714;-2.33175e-06;9.66098e-06;
0.0007734;-2.29794e-06;9.52004e-06;
0.0007754;-2.2651e-06;9.38312e-06;
0.0007774;-2.23318e-06;9.25006e-06;
0.0007794;-2.20214e-06;9.12071e-06;
0.0007814;-2.17196e-06;8.99492e-06;
0.0007834;-2.14259e-06;8.87252e-06;
0.0007854;-2.114e-06;8.7534e-06;
0.0007874;-2.08616e-06;8.63742e-06;
0.0007894;-2.05904e-06;8.52445e-06;
0.0007914;-2.03262e-06;8.41439e-06;
0.0007934;-2.00687e-06;8.30711e-06;
0.0007954;-1.98176e-06;8.20253e-06;
0.0007974;-1.95727e-06;8.10053e-06;
0.0007994;-1.93337e-06;8.00103e-06;
0.0008014;-1.91005e-06;7.90393e-06;
0.0008034;-1.88729e-06;7.80915e-06;
0.0008054;-1.86506e-06;7.7166e-06;
0.0008074;-1.84335e-06;7.62621e-06;
0.0008094;-1.82214e-06;7.5379e-06;
0.0008114;-1.80141e-06;7.4516e-06;
0.0008134;-1.78114e-06;7.36725e-06;
0.0008154;-1.76132e-06;7.28478e-06;
0.0008174;-1.74194e-06;7.20413e-06;
0.0008194;-1.72298e-06;7.12523e-06;
0.0008214;-1.70443e-06;7.04803e-06;
0.0008234;-1.68628e-06;6.97249e-06;
0.0008254;-1.6685e-06;6.89853e-06;
0.0008274;-1.6511e-06;6.82612e-06;
0.0008294;-1.63405e-06;6.75521e-06;
0.0008314;-1.61735e-06;6.68575e-06;
0.0008334;-1.60099e-06;6.6177e-06;
0.0008354;-1.58496e-06;6.55101e-06;
0.0008374;-1.56924e-06;6.48565e-06;
0.0008394;-1.55383e-06;6.42157e-06;
0.0008414;-1.53873e-06;6.35875e-06;
0.0008434;-1.52391e-06;6.29713e-06;
0.0008454;-1.50937e-06;6.23669e-06;
0.0008474;-1.49511e-06;6.17739e-06;
0.0008494;-1.48111e-06;6.11921e-06;
0.0008514;-1.46738e-06;6.06211e-06;
0.0008534;-1.4539e-06;6.00605e-06;
0.0008554;-1.44066e-06;5.95102e-06;
0.0008574;-1.42766e-06;5.89699e-06;
0.0008594;-1.41489e-06;5.84392e-06;
0.0008614;-1.40235e-06;5.7918e-06;
0.0008634;-1.39003e-06;5.74059e-06;
0.0008654;-1.37792e-06;5.69028e-06;
0.0008674;-1.36602e-06;5.64084e-06;
0.0008694;-1.35432e-06;5.59224e-06;
0.0008714;-1.34283e-06;5.54448e-06;
0.0008734;-1.33152e-06;5.49751e-06;
0.0008754;-1.32041e-06;5.45134e-06;
0.0008774;-1.30948e-06;5.40592e-06;
0.0008794;-1.29873e-06;5.36126e-06;
0.0008814;-1.28815e-06;5.31733e-06;
0.0008834;-1.27774e-06;5.2741e-06;
0.0008854;-1.2675e-06;5.23157e-06;
0.0008874;-1.25743e-06;5.18972e-06;
0.0008894;-1.24751e-06;5.14853e-06;
0.0008914;-1.23775e-06;5.10798e-06;
0.0008934;-1.22813e-06;5.06807e-06;
0.0008954;-1.21867e-06;5.02877e-06;
0.0008974;-1.20935e-06;4.99008e-06;
0.0008994;-1.20017e-06;4.95197e-06;
0.0009014;-1.19113e-06;4.91444e-06;
0.0009034;-1.18223e-06;4.87747e-06;
0.0009054;-1.17345e-06;4.84105e-06;
0.0009074;-1.16481e-06;4.80517e-06;
0.0009094;-1.15629e-06;4.76981e-06;
0.0009114;-1.1479e-06;4.73497e-06;
0.0009134;-1.13963e-06;4.70063e-06;
0.0009154;-1.13147e-06;4.66678e-06;
0.0009174;-1.12343e-06;4.63342e-06;
0.0009194;-1.11551e-06;4.60052e-06;
0.0009214;-1.10769e-06;4.56809e-06;
0.0009234;-1.09999e-06;4.53611e-06;
0.0009254;-1.09239e-06;4.50458e-06;
0.0009274;-1.08489e-06;4.47348e-06;
0.0009294;-1.0775e-06;4.4428e-06;
0.0009314;-1.0702e-06;4.41254e-06;
0.0009334;-1.06301e-06;4.38268e-06;
0.0009354;-1.05591e-06;4.35323e-06;
0.0009374;-1.0489e-06;4.32417e-06;
0.0009394;-1.04199e-06;4.29549e-06;
0.0009414;-1.03517e-06;4.26719e-06;
0.0009434;-1.02843e-06;4.23925e-06;
0.0009454;-1.02178e-06;4.21168e-06;
0.0009474;-1.01522e-06;4.18446e-06;
0.0009494;-1.00874e-06;4.1576e-06;
0.0009514;-1.00235e-06;4.13107e-06;
0.0009534;-9.96033e-07;4.10488e-06;
0.0009554;-9.89796e-07;4.07901e-06;
0.0009574;-9.83637e-07;4.05347e-06;
0.0009594;-9.77554e-07;4.02825e-06;
0.0009614;-9.71546e-07;4.00334e-06;
0.0009634;-9.65611e-07;3.97873e-06;
0.0009654;-9.59748e-07;3.95442e-06;
0.0009674;-9.53956e-07;3.9304e-06;
0.0009694;-9.48233e-07;3.90668e-06;
0.0009714;-9.42578e-07;3.88324e-06;
0.0009734;-9.36991e-07;3.86007e-06;
0.0009754;-9.31469e-07;3.83718e-06;
0.0009774;-9.26012e-07;3.81456e-06;
0.0009794;-9.20618e-07;3.7922e-06;
0.0009814;-9.15287e-07;3.7701e-06;
0.0009834;-9.10017e-07;3.74826e-06;
0.0009854;-9.04807e-07;3.72667e-06;
0.0009874;-8.99657e-07;3.70532e-06;
0.0009894;-8.94565e-07;3.68422e-06;
0.0009914;-8.8953e-07;3.66335e-06;
0.0009934;-8.84552e-07;3.64272e-06;
0.0009954;-8.79628e-07;3.62232e-06;
0.0009974;-8.7476e-07;3.60215e-06;
0.0009994;-8.69945e-07;3.58219e-06;
0.001;-8.6851e-07;3.57625e-06;
0.0010002;-8.68034e-07;3.57428e-06;
0.0010006;-8.67081e-07;3.57033e-06;
0.0010014;-8.65182e-07;3.56246e-06;
0.001003;-8.6141e-07;3.54683e-06;
0.001005;-8.5674e-07;3.52748e-06;
0.001007;-8.5212e-07;3.50834e-06;
0.001009;-8.4755e-07;3.48941e-06;
0.001011;-8.43029e-07;3.47068e-06;
0.001013;-8.38556e-07;3.45215e-06;
0.001015;-8.3413e-07;3.43381e-06;
0.001017;-8.2975e-07;3.41567e-06;
0.001019;-8.25416e-07;3.39772e-06;
0.001021;-8.21127e-07;3.37995e-06;
0.001023;-8.16882e-07;3.36237e-06;
0.001025;-8.12681e-07;3.34497e-06;
0.001027;-8.08523e-07;3.32775e-06;
0.001029;-8.04408e-07;3.3107e-06;
0.001031;-8.00333e-07;3.29383e-06;
0.001033;-7.963e-07;3.27713e-06;
0.001035;-7.92308e-07;3.26059e-06;
0.001037;-7.88355e-07;3.24422e-06;
0.001039;-7.84441e-07;3.22802e-06;
0.001041;-7.80566e-07;3.21197e-06;
0.001043;-7.76729e-07;3.19608e-06;
0.001045;-7.7293e-07;3.18035e-06;
0.001047;-7.69167e-07;3.16477e-06;
0.001049;-7.65441e-07;3.14934e-06;
0.00105;-7.63592e-07;3.14169e-06;
0.0010502;-7.63223e-07;3.14016e-06;
0.0010506;-7.62486e-07;3.13711e-06;
0.0010514;-7.61017e-07;3.13103e-06;
0.001053;-7.58096e-07;3.11894e-06;
0.001055;-7.54476e-07;3.10395e-06;
0.001057;-7.50891e-07;3.08911e-06;
0.001059;-7.47339e-07;3.0744e-06;
0.001061;-7.43821e-07;3.05984e-06;
0.001063;-7.40336e-07;3.04541e-06;
0.001065;-7.36883e-07;3.03112e-06;
0.001067;-7.33462e-07;3.01696e-06;
0.001069;-7.30073e-07;3.00293e-06;
0.001071;-7.26715e-07;2.98903e-06;
0.001073;-7.23388e-07;2.97526e-06;
0.001075;-7.20091e-07;2.96162e-06;
0.001077;-7.16824e-07;2.9481e-06;
0.001079;-7.13586e-07;2.9347e-06;
0.001081;-7.10378e-07;2.92142e-06;
0.001083;-7.07198e-07;2.90826e-06;
0.001085;-7.04047e-07;2.89522e-06;
0.001087;-7.00923e-07;2.88229e-06;
0.001089;-6.97827e-07;2.86948e-06;
0.001091;-6.94759e-07;2.85679e-06;
0.001093;-6.91717e-07;2.8442e-06;
0.001095;-6.88701e-07;2.83172e-06;
0.001097;-6.85712e-07;2.81936e-06;
0.001099;-6.82749e-07;2.80709e-06;
0.001101;-6.79811e-07;2.79494e-06;
0.001103;-6.76898e-07;2.78289e-06;
0.001105;-6.7401e-07;2.77094e-06;
0.001107;-6.71147e-07;2.7591e-06;
0.001109;-6.68308e-07;2.74735e-06;
0.001111;-6.65493e-07;2.73571e-06;
0.001113;-6.62701e-07;2.72416e-06;
0.001115;-6.59933e-07;2.71271e-06;
0.001117;-6.57187e-07;2.70135e-06;
0.001119;-6.54465e-07;2.69009e-06;
0.001121;-6.51765e-07;2.67892e-06;
0.001123;-6.49087e-07;2.66784e-06;
0.001125;-6.4643e-07;2.65686e-06;
0.0011252;-5.51547e-07;2.26462e-06;
0.0011256;-2.99003e-07;1.22295e-06;
0.0011264;-1.88212e-08;7.56346e-08;
0.001127;-3.13186e-07;1.28134e-06;
0.00112716;-1.67579e-05;7.02862e-05;
0.00112748;-0.019739;0.0864004;
0.00112812;-0.0362403;0.159198;
0.00112842;-1.78172e-05;7.4758e-05;
0.00112873;-3.41397e-08;1.37719e-07;
0.00112898;-1.58138e-08;6.34777e-08;
0.00112922;-2.06215e-06;8.53739e-06;
0.00112953;-0.000259376;0.00110626;
0.0011299;-0.000802737;0.00344721;
0.00113046;-0.00261715;0.0113189;
0.00113104;-0.00187924;0.00811138;
0.0011322;-0.00260232;0.0112544;
0.00113358;-0.00190612;0.00822813;
0.00113558;-0.00258088;0.0111611;
0.00113758;-0.00192469;0.00830876;
0.00113958;-0.00256221;0.0110799;
0.00114158;-0.00194342;0.00839009;
0.00114358;-0.00254369;0.0109993;
0.00114558;-0.00196188;0.00847028;
0.00114758;-0.00252554;0.0109203;
0.00114958;-0.00197987;0.00854841;
0.00115158;-0.00250789;0.0108436;
0.00115358;-0.00199731;0.00862416;
0.00115558;-0.00249084;0.0107694;
0.00115758;-0.00201408;0.00869701;
0.00115958;-0.00247447;0.0106982;
0.00116158;-0.00203015;0.00876681;
0.00116358;-0.00245881;0.0106301;
0.00116558;-0.0020455;0.0088335;
0.00116758;-0.00244386;0.0105651;
0.00116958;-0.00206011;0.00889697;
0.00117158;-0.00242966;0.0105033;
0.00117358;-0.00207396;0.00895718;
0.00117558;-0.00241622;0.0104449;
0.00117758;-0.00208706;0.00901409;
0.00117958;-0.00240352;0.0103896;
0.00118158;-0.00209942;0.00906777;
0.00118358;-0.00239155;0.0103376;
0.00118558;-0.00211105;0.00911831;
0.00118758;-0.00238028;0.0102886;
0.00118958;-0.00212209;0.00916627;
0.00119158;-0.00236953;0.0102419;
0.00119358;-0.00213244;0.00921124;
0.00119558;-0.0023596;0.0101987;
0.00119758;-0.00214202;0.00925288;
0.00119958;-0.0023504;0.0101587;
0.00120158;-0.0021509;0.00929149;
0.00120358;-0.00234189;0.0101217;
0.00120558;-0.00215909;0.00932706;
0.00120758;-0.00233398;0.0100873;
0.00120958;-0.00216675;0.00936035;
0.00121158;-0.00232658;0.0100551;
0.00121358;-0.0021739;0.00939143;
0.00121558;-0.00231969;0.0100251;
0.00121758;-0.00218056;0.00942039;
0.00121958;-0.00231327;0.00999724;
0.00122158;-0.00218676;0.00944732;
0.00122358;-0.0023073;0.00997131;
0.00122558;-0.00219251;0.00947233;
0.00122758;-0.00230177;0.00994723;
0.00122958;-0.00219785;0.00949554;
0.00123158;-0.00229663;0.00992491;
0.00123358;-0.0022028;0.00951704;
0.00123558;-0.00229188;0.00990424;
0.00123758;-0.00220738;0.00953694;
0.00123958;-0.00228748;0.00988512;
0.00124158;-0.00221173;0.00955583;
0.00124358;-0.00228322;0.0098666;
0.00124558;-0.00221573;0.00957325;
0.00124758;-0.00227944;0.00985015;
0.00124958;-0.00221934;0.00958891;
0.00125158;-0.00227601;0.00983524;
0.00125358;-0.00222262;0.00960318;
0.00125558;-0.00227287;0.0098216;
0.00125758;-0.00222563;0.00961626;
0.00125958;-0.00226999;0.00980908;
0.00126158;-0.0022284;0.00962829;
0.00126358;-0.00226734;0.00979755;
0.00126558;-0.00223094;0.00963936;
0.00126758;-0.0022649;0.00978695;
0.00126958;-0.00223328;0.00964953;
0.00127158;-0.00226266;0.0097772;
0.00127358;-0.00223543;0.00965887;
0.00127558;-0.0022606;0.00976826;
0.00127758;-0.0022374;0.00966743;
0.00127958;-0.00225872;0.00976008;
0.00128158;-0.0022392;0.00967527;
0.00128358;-0.00225699;0.00975259;
0.00128558;-0.00224085;0.00968242;
0.00128758;-0.00225542;0.00974577;
0.00128958;-0.00224235;0.00968894;
0.00129158;-0.00225399;0.00973955;
0.00129358;-0.00224371;0.00969486;
0.00129558;-0.0022527;0.00973391;
0.00129758;-0.00224495;0.00970023;
0.00129958;-0.00225152;0.00972881;
0.00130158;-0.00224606;0.00970508;
0.00130358;-0.00225046;0.0097242;
0.00130558;-0.00224707;0.00970944;
0.00130758;-0.00224951;0.00972006;
0.00130958;-0.00224797;0.00971336;
0.00131158;-0.00224866;0.00971635;
0.00131358;-0.00224877;0.00971686;
0.00131558;-0.00224789;0.00971304;
0.00131758;-0.00224962;0.00972056;
0.00131958;-0.00224698;0.00970908;
0.00132158;-0.00225039;0.0097239;
0.00132358;-0.00224633;0.00970622;
0.00132558;-0.00225097;0.00972641;
0.00132758;-0.00224581;0.00970398;
0.00132958;-0.00225143;0.00972843;
0.00133158;-0.00224539;0.00970215;
0.00133358;-0.00225182;0.0097301;
0.00133558;-0.00224504;0.00970061;
0.00133758;-0.00225214;0.0097315;
0.00133958;-0.00224474;0.00969932;
0.00134158;-0.00225241;0.00973268;
0.00134358;-0.00224449;0.00969822;
0.00134558;-0.00225264;0.00973368;
0.00134758;-0.00224427;0.0096973;
0.00134958;-0.00225283;0.00973451;
0.00135158;-0.0022441;0.00969655;
0.00135358;-0.00225299;0.00973518;
0.00135558;-0.00224396;0.00969594;
0.00135758;-0.00225311;0.00973571;
0.00135958;-0.00224385;0.00969546;
0.00136158;-0.0022532;0.00973611;
0.00136358;-0.00224377;0.00969511;
0.00136558;-0.00225327;0.0097364;
0.00136758;-0.00224371;0.00969486;
0.00136958;-0.00225331;0.00973657;
0.00137158;-0.00224368;0.00969473;
0.00137358;-0.00225331;0.00973658;
0.00137558;-0.0022437;0.0096948;
0.00137758;-0.00225329;0.0097365;
0.00137958;-0.00224372;0.00969487;
0.00138158;-0.00225328;0.00973644;
0.00138358;-0.00224372;0.0096949;
0.00138558;-0.00225325;0.00973634;
0.00138758;-0.00224375;0.00969504;
